Item Type,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Product Image Description-1,Product Image Is Thumbnail-1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort - 5,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5
SKU,[S]Size= US 5,,,,,,UA1248856-100-5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 5.5,,,,,,UA1248856-100-5.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 6,,,,,,UA1248856-100-6WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 6.5,,,,,,UA1248856-100-6.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 7,,,,,,UA1248856-100-7WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 7.5,,,,,,UA1248856-100-7.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1248856-100-8WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1248856-100-8.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1248856-100-9WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1248856-100-9.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1248856-100-10WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1248856-100-10.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1248856-100-11WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1248856-100-11.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1248856-100-12WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1248856-100-12.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1248856-100-13WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1248856-100-13.5WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1248856-100-14WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1248856-100-15WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1248856-100-16WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 17,,,,,,UA1248856-100-17WHITE,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1248856-100-18WHITE,,,,100,,,,,,,,,,,,,,,
Product,Men's UA Micro G Anatomix Spawn II Basketball Shoes MAJOR*,Under Armour,10967,10967,10528,The layered system of fit works with the anatomy of your foot; putting more support where you need it & more freedom everywhere else.;Interwoven layers of flexgear work with the tendons; ligaments & muscles are in the foot for a truly anatomic design;Reinforcements in the forefoot; eyestays & heel provide added durability & structure;Exposed mesh areas for superior breathability;Light; low; full-length ; midsole; strategically cored out to save weight & allow for natural flexibility; foam cushions as well as any traditional; bulkier foam & also rebounds your heel-strike energy for a quick re-launch;TPU shank extends from the forefoot to the heel & wraps onto the lateral sidewall for to help prevent rolling;Molded ; sockliner cushions & keeps your foot locked in;Combination of textured rubber & herringbone traction pods deliver only whats needed where you need it;Imported,UA1248856-368MAJOR,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA Micro G Anatomix Spawn II Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA Micro G Anatomix Spawn II Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1248856-368_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1248856-368_A,http://origin-d4.scene7.com/is/image/Underarmour/1248856-368_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-368_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-368_HEEL
SKU,[S]Size= US 11,,,,,,UA1248856-368-11MAJOR,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1248856-368-12MAJOR,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1248856-368-13MAJOR,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1248856-368-14MAJOR,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1248856-368-15MAJOR,,,,100,,,,,,,,,,,,,,,
Product,Men's UA Micro G Anatomix Spawn II Basketball Shoes MIDNIGHT NAVY*,Under Armour,10967,10967,10528,The layered system of fit works with the anatomy of your foot; putting more support where you need it & more freedom everywhere else.;Interwoven layers of flexgear work with the tendons; ligaments & muscles are in the foot for a truly anatomic design;Reinforcements in the forefoot; eyestays & heel provide added durability & structure;Exposed mesh areas for superior breathability;Light; low; full-length ; midsole; strategically cored out to save weight & allow for natural flexibility; foam cushions as well as any traditional; bulkier foam & also rebounds your heel-strike energy for a quick re-launch;TPU shank extends from the forefoot to the heel & wraps onto the lateral sidewall for to help prevent rolling;Molded ; sockliner cushions & keeps your foot locked in;Combination of textured rubber & herringbone traction pods deliver only whats needed where you need it;Imported,UA1248856-410MIDNIGHT NAVY,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA Micro G Anatomix Spawn II Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA Micro G Anatomix Spawn II Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1248856-410_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1248856-410_A,http://origin-d4.scene7.com/is/image/Underarmour/1248856-410_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-410_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-410_HEEL
SKU,[S]Size= US 7.5,,,,,,UA1248856-410-7.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1248856-410-8MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1248856-410-8.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1248856-410-9MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1248856-410-9.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1248856-410-10MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1248856-410-10.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1248856-410-11MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1248856-410-11.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1248856-410-12MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1248856-410-12.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1248856-410-13MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1248856-410-13.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1248856-410-14MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1248856-410-15MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1248856-410-16MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 17,,,,,,UA1248856-410-17MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1248856-410-18MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 19,,,,,,UA1248856-410-19MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 20,,,,,,UA1248856-410-20MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 21,,,,,,UA1248856-410-21MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
Product,Men's UA Micro G Pro Basketball Shoes FOREST GREEN*,Under Armour,10967,10967,10528,Form-fitting ; ankle construction delivers incredible; snug feel for an extra boost of speed & stability;Light; low; full-length ; midsole; strategically cored out to save weight & allow for natural flexibility; foam cushions as well as any traditional; bulkier foam & also rebounds your heel-strike energy for a quick re-launch;TPU shank extends from the forefoot to the heel & wraps onto the lateral sidewall for to help prevent rolling;Molded ; sockliner cushions & keeps your foot locked in;Combination of textured rubber & herringbone traction pods deliver only whats needed where you need it;Imported,UA1251479-301FOREST GREEN,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA Micro G Pro Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA Micro G Pro Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1251479-301_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1251479-301_A,http://origin-d4.scene7.com/is/image/Underarmour/1251479-301_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1251479-301_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1251479-301_HEEL
SKU,[S]Size= US 7,,,,,,UA1251479-301-7FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 7.5,,,,,,UA1251479-301-7.5FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1251479-301-8FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1251479-301-8.5FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1251479-301-9FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1251479-301-9.5FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1251479-301-10FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1251479-301-10.5FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1251479-301-11FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1251479-301-11.5FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1251479-301-12FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1251479-301-12.5FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1251479-301-13FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1251479-301-13.5FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1251479-301-14FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1251479-301-15FOREST GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1251479-301-16FOREST GREEN,,,,100,,,,,,,,,,,,,,,
Product,Men's UA Micro G Anatomix Spawn II Basketball Shoes GECKO GREEN*,Under Armour,10967,10967,10528,The layered system of fit works with the anatomy of your foot; putting more support where you need it & more freedom everywhere else.;Interwoven layers of flexgear work with the tendons; ligaments & muscles are in the foot for a truly anatomic design;Reinforcements in the forefoot; eyestays & heel provide added durability & structure;Exposed mesh areas for superior breathability;Light; low; full-length ; midsole; strategically cored out to save weight & allow for natural flexibility; foam cushions as well as any traditional; bulkier foam & also rebounds your heel-strike energy for a quick re-launch;TPU shank extends from the forefoot to the heel & wraps onto the lateral sidewall for to help prevent rolling;Molded ; sockliner cushions & keeps your foot locked in;Combination of textured rubber & herringbone traction pods deliver only whats needed where you need it;Imported,UA1248856-326GECKO GREEN,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA Micro G Anatomix Spawn II Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA Micro G Anatomix Spawn II Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1248856-326_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1248856-326_A,http://origin-d4.scene7.com/is/image/Underarmour/1248856-326_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-326_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-326_HEEl
SKU,[S]Size= US 7.5,,,,,,UA1248856-326-7.5GECKO GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1248856-326-8.5GECKO GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1248856-326-10GECKO GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1248856-326-10.5GECKO GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1248856-326-11GECKO GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1248856-326-11.5GECKO GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1248856-326-12GECKO GREEN,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1248856-326-14GECKO GREEN,,,,100,,,,,,,,,,,,,,,
Product,Men's UA Micro G Anatomix Spawn II Basketball Shoes RED*,Under Armour,10967,10967,10528,The layered system of fit works with the anatomy of your foot; putting more support where you need it & more freedom everywhere else.;Interwoven layers of flexgear work with the tendons; ligaments & muscles are in the foot for a truly anatomic design;Reinforcements in the forefoot; eyestays & heel provide added durability & structure;Exposed mesh areas for superior breathability;Light; low; full-length ; midsole; strategically cored out to save weight & allow for natural flexibility; foam cushions as well as any traditional; bulkier foam & also rebounds your heel-strike energy for a quick re-launch;TPU shank extends from the forefoot to the heel & wraps onto the lateral sidewall for to help prevent rolling;Molded ; sockliner cushions & keeps your foot locked in;Combination of textured rubber & herringbone traction pods deliver only whats needed where you need it;Imported,UA1248856-600RED,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA Micro G Anatomix Spawn II Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA Micro G Anatomix Spawn II Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1248856-600_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1248856-600_A,http://origin-d4.scene7.com/is/image/Underarmour/1248856-600_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-600_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-600_HEEL
SKU,[S]Size= US 10,,,,,,UA1248856-600-10RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1248856-600-10.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1248856-600-11RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1248856-600-11.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1248856-600-12RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1248856-600-12.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1248856-600-13RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1248856-600-13.5RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1248856-600-14RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1248856-600-15RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 17,,,,,,UA1248856-600-17RED,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1248856-600-18RED,,,,100,,,,,,,,,,,,,,,
Product,Men's UA Micro G Anatomix Spawn II Basketball Shoes BLACK *,Under Armour,10967,10967,10528,The layered system of fit works with the anatomy of your foot; putting more support where you need it & more freedom everywhere else.;Interwoven layers of flexgear work with the tendons; ligaments & muscles are in the foot for a truly anatomic design;Reinforcements in the forefoot; eyestays & heel provide added durability & structure;Exposed mesh areas for superior breathability;Light; low; full-length ; midsole; strategically cored out to save weight & allow for natural flexibility; foam cushions as well as any traditional; bulkier foam & also rebounds your heel-strike energy for a quick re-launch;TPU shank extends from the forefoot to the heel & wraps onto the lateral sidewall for to help prevent rolling;Molded ; sockliner cushions & keeps your foot locked in;Combination of textured rubber & herringbone traction pods deliver only whats needed where you need it;Imported,UA1248856-001BLACK ,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA Micro G Anatomix Spawn II Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA Micro G Anatomix Spawn II Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1248856-001_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1248856-001_A,http://origin-d4.scene7.com/is/image/Underarmour/1248856-001_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-001_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-001_HEEL
SKU,[S]Size= US 4,,,,,,UA1248856-001-4BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 4.5,,,,,,UA1248856-001-4.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 5,,,,,,UA1248856-001-5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 7.5,,,,,,UA1248856-001-7.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1248856-001-8BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1248856-001-8.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9,,,,,,UA1248856-001-9BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 9.5,,,,,,UA1248856-001-9.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10,,,,,,UA1248856-001-10BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 10.5,,,,,,UA1248856-001-10.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1248856-001-11BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1248856-001-11.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1248856-001-12BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1248856-001-12.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1248856-001-13BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13.5,,,,,,UA1248856-001-13.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1248856-001-14BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1248856-001-15BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 16,,,,,,UA1248856-001-16BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 17,,,,,,UA1248856-001-17BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1248856-001-18BLACK ,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive High Basketball Shoes VEGAS GOLD*,Under Armour,13794,13794,13242,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1264302-710VEGAS GOLD,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive High Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive High Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1264302-710_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1264302-710_A,http://origin-d4.scene7.com/is/image/Underarmour/1264302-710_TOP,http://origin-d4.scene7.com/is/image/Underarmour/1264302-710_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1264302-710_HEEL
SKU,[S]Size= US 11,,,,,,UA1264302-710-11VEGAS GOLD,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1264302-710-11.5VEGAS GOLD,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes MIDNIGHT NAVY*,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-411MIDNIGHT NAVY,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-411_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-411_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-411_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-411_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-411_HEEL
SKU,[S]Size= US 12.5,,,,,,UA1246931-411-12.5MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1246931-411-13MIDNIGHT NAVY,,,,100,,,,,,,,,,,,,,,
Product,Men's UA Micro G Anatomix Spawn II Basketball Shoes TEAM ROYAL*,Under Armour,10967,10967,10528,The layered system of fit works with the anatomy of your foot; putting more support where you need it & more freedom everywhere else.;Interwoven layers of flexgear work with the tendons; ligaments & muscles are in the foot for a truly anatomic design;Reinforcements in the forefoot; eyestays & heel provide added durability & structure;Exposed mesh areas for superior breathability;Light; low; full-length ; midsole; strategically cored out to save weight & allow for natural flexibility; foam cushions as well as any traditional; bulkier foam & also rebounds your heel-strike energy for a quick re-launch;TPU shank extends from the forefoot to the heel & wraps onto the lateral sidewall for to help prevent rolling;Molded ; sockliner cushions & keeps your foot locked in;Combination of textured rubber & herringbone traction pods deliver only whats needed where you need it;Imported,UA1248856-400TEAM ROYAL,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA Micro G Anatomix Spawn II Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA Micro G Anatomix Spawn II Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1248856-400_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1248856-400_A,http://origin-d4.scene7.com/is/image/Underarmour/1248856-400_TOE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-400_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1248856-400_HEEL
SKU,[S]Size= US 10,,,,,,UA1248856-400-10TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11,,,,,,UA1248856-400-11TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 11.5,,,,,,UA1248856-400-11.5TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12,,,,,,UA1248856-400-12TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 12.5,,,,,,UA1248856-400-12.5TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 13,,,,,,UA1248856-400-13TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 14,,,,,,UA1248856-400-14TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 15,,,,,,UA1248856-400-15TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 17,,,,,,UA1248856-400-17TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 18,,,,,,UA1248856-400-18TEAM ROYAL,,,,100,,,,,,,,,,,,,,,
Product,Men's UA ClutchFit Drive Mid Basketball Shoes BLACK *,Under Armour,12380,12380,11885,The upper is engineered with UA ClutchFit Technology; a second skin of advantages that activates under pressure; locking you in with superior fit & feel.;UA ClutchFit technology wraps your foot with a lightweight “second skin” for powerful support & incredible feel;Full-length ; foam turns cushioned landings into explosive takeoffs;External heel counter for added support & comfort;Molded ; sockliner cushions & keeps your foot locked in;One-piece solid rubber outsole with herringbone traction pattern for exceptional lateral & linear movement;Imported,UA1246931-007BLACK ,Shoes/Men's Shoes/Basketball Shoes; Team Sports/Basketball/Basketball Shoes,Men's UA ClutchFit Drive Mid Basketball Shoes,12-17 Working Days,100,N,-300,Buy Men's UA ClutchFit Drive Mid Basketball Shoes Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,http://origin-d4.scene7.com/is/image/Underarmour/1246931-007_DEFAULT,http://origin-d4.scene7.com/is/image/Underarmour/1246931-007_A,http://origin-d4.scene7.com/is/image/Underarmour/1246931-007_SOLE,http://origin-d4.scene7.com/is/image/Underarmour/1246931-007_HEEL,http://origin-d4.scene7.com/is/image/Underarmour/1246931-007_TOP
SKU,[S]Size= US 7,,,,,,UA1246931-007-7BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 7.5,,,,,,UA1246931-007-7.5BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8,,,,,,UA1246931-007-8BLACK ,,,,100,,,,,,,,,,,,,,,
SKU,[S]Size= US 8.5,,,,,,UA1246931-007-8.5BLACK ,,,,100,,,,,,,,,,,,,,,
