Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort-5,Product Image Sort-6,Product Image Sort-7,Product Image Sort-8,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8,
Product,,"BSA Champ Dew 12"" Bicycle",BSA,4498,4498,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Soft spacious saddle</span></li>
					
						<li><span class=""a-list-item""> Broad pedal with reflectors</span></li>
					
						<li><span class=""a-list-item""> Adjustable handlebar</span></li>
					
						<li><span class=""a-list-item""> Softer handle grip</span></li>
					
						<li><span class=""a-list-item""> Attractive mirror, sturdy and colourful trainer wheels, colourful basket with sticker, front visor and bell, spacious and colourful box for storage kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Color</td><td class=""value"">Multicolor</td></tr><tr class=""size-weight""><td class=""label"">Item Weight</td><td class=""value"">10 Kg</td></tr><tr class=""size-weight""><td class=""label"">Product Dimensions</td><td class=""value"">72.8 x 40.1 x 20.9 cm</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">BAA_Champ Dew_MUR_12 inch</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRXJQW,PresidencyCycles,"Sports, Fitness & Outdoors/Cycling/Bikes/Kids' Bikes/Sports, Fitness & Outdoors/Cycling/Kids' Bikes","BSA Champ Dew 12"" Bicycle",8-13 Working Days,100,N,-250,"Get your hands on the BSA Champ Dew 12"" Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts","Get your hands on the BSA Champ Dew 12"" Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts","Get your hands on the BSA Champ Dew 12"" Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts",Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41Zs9gmyxiL.jpg,,,,,,,,
Product,,Hero Cycles Neon Gents City Bike,Hero,5298,5298,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Frame stylish unique designed sheet metal welded frame with pvc cover at top with attractive decals/fork uni-crown mig welded</span></li>
					
						<li><span class=""a-list-item""> Ergonomically designed atb handle, soft pvc handle grip</span></li>
					
						<li><span class=""a-list-item""> Specially designed side pull calliper brake system steel reinforced resin moulded brake levers friction-free cable casings for effective braking</span></li>
					
						<li><span class=""a-list-item""> Wheels: 16 x 1.75 with steel rims.</span></li>
					
						<li><span class=""a-list-item""> Uniquely designed metal chaincover, painted 428t chainwheel steel kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRQ5OA,PresidencyCycles,,Hero Cycles Neon Gents City Bike,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Neon Gents City Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Neon Gents City Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Neon Gents City Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51cp7Om2tQL.jpg,,,,,,,,
Product,,Hero Cycles Kid Zone Mutant Bicycle,Hero,4798,4798,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Ergonomically Designed Stylish Bmx Frame. Oversized Oval Tubing For Unmatched Strength And Rigidity.</span></li>
					
						<li><span class=""a-list-item""> Stylishly Designed Handle. Soft Synthetic Resin Grips With Mushroom Design</span></li>
					
						<li><span class=""a-list-item""> Specially Engineered Side Pull Caliper Brake System Steel Reinforced Resin Molded Brake Levers Friction-Free Cable Casings For Effective Braking</span></li>
					
						<li><span class=""a-list-item""> Specially Designed Resin Molded Anti-Skid Body Reflectorized Pedals.</span></li>
					
						<li><span class=""a-list-item""> Specially Designed Extra Strong Trainer Wheel. Attractive, Large Resin Molded Wheels. Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Color</td><td class=""value"">Multi</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">MUTANT</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRZR5I,PresidencyCycles,"Toys & Games/Bikes, Trikes & Ride-Ons/Kids' Bikes & Accessories/Kids' Bikes",Hero Cycles Kid Zone Mutant Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Kid Zone Mutant Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Mutant Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Mutant Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41jgUx1XXeL.jpg,,,,,,,,
Product,,Hero Cycles Kid Zone Disney 14T Mickey Bicycle,Hero,5298,5298,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Steel Frame 8.5""</span></li>
					
						<li><span class=""a-list-item""> Magwheel 12""</span></li>
					
						<li><span class=""a-list-item""> Pedals With Reflectors</span></li>
					
						<li><span class=""a-list-item""> Calliper Brakes</span></li>
					
						<li><span class=""a-list-item""> Speed: Single Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Color</td><td class=""value"">Multi</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">DISNEY 14T MICKEY</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRZ1V8,PresidencyCycles,,Hero Cycles Kid Zone Disney 14T Mickey Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Kid Zone Disney 14T Mickey Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Disney 14T Mickey Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Disney 14T Mickey Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51uE7OQDK3L.jpg,,,,,,,,
Product,,Hero Cycles Kid Zone Disney 16T Cars Bicycle,Hero,5998,5998,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Steel Frame 9.5""</span></li>
					
						<li><span class=""a-list-item""> Rims/ Wheels: Bpc Steel 16""</span></li>
					
						<li><span class=""a-list-item""> Pedals With Reflectors</span></li>
					
						<li><span class=""a-list-item""> Calliper Brakes</span></li>
					
						<li><span class=""a-list-item""> Speed: Single Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Batteries Required</td><td class=""value"">No</td></tr><tr><td class=""label"">Color</td><td class=""value"">Multi</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">DISNEY 16T CARS</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRZ3L6,PresidencyCycles,"Toys & Games/Bikes, Trikes & Ride-Ons/Kids' Bikes & Accessories/Kids' Bikes",Hero Cycles Kid Zone Disney 16T Cars Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Kid Zone Disney 16T Cars Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Disney 16T Cars Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Disney 16T Cars Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51f6eFgrA-L.jpg,,,,,,,,
Product,,Hero Cycles Kid Zone Swirl Bicycle,Hero,4798,4798,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Ergonomically Designed Stylish W-Tech Frame Unisex Mig Welded.</span></li>
					
						<li><span class=""a-list-item""> Ergonomically Designed Atb Handle.</span></li>
					
						<li><span class=""a-list-item""> Specially Designed Side Pull Caliper Brake System. Steel Reinforced Resin Moulded Brake Levers. Friction-Free Cable Casings For Effective Braking.</span></li>
					
						<li><span class=""a-list-item""> Specially Designed Resin Moulded Anti-Skid Body Reflectorised Pedals.</span></li>
					
						<li><span class=""a-list-item""> Specially Designed Extra Strong Rod Type Trainer Wheels. Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Batteries Required</td><td class=""value"">No</td></tr><tr><td class=""label"">Color</td><td class=""value"">Multi</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">SWIRL</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRYIE4,PresidencyCycles,,Hero Cycles Kid Zone Swirl Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Kid Zone Swirl Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Swirl Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Swirl Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41HeCS-ZcoL.jpg,,,,,,,,
Product,,Hero Cycles Kid Zone Tango 20T Bicycle,Hero,4798,4798,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Ergonomically Designed Mig Welded Frame.</span></li>
					
						<li><span class=""a-list-item""> Stylishly Designed, Extra Raised Handle For Comfortable Riding. Soft Synthetic Resin Grips.</span></li>
					
						<li><span class=""a-list-item""> Specially Engineered Side Pull Caliper Brake System. Friction-Free Cable Casings For Effective Braking.</span></li>
					
						<li><span class=""a-list-item""> Specially Designed Resin Moulded Anti-Skid Body Reflectorised Pedals.</span></li>
					
						<li><span class=""a-list-item""> Specially Designed Extra Strong Side Supporters. Attractive, Large Resin Molded Wheels. Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Color</td><td class=""value"">Multi</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">TANGO 20T</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRYKUQ,PresidencyCycles,"Toys & Games/Bikes, Trikes & Ride-Ons/Kids' Bikes & Accessories/Kids' Bikes",Hero Cycles Kid Zone Tango 20T Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Kid Zone Tango 20T Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Tango 20T Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Tango 20T Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51GKDfQYmPL.jpg,,,,,,,,
Product,,Hero Cycles Kid Zone Stitch 20T Bicycle,Hero,4798,4798,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Ergonomically Designed Beam-Type Frame. Twin Tubing For Unmatched Strength And Rigidity. Side Panels For Attractive Graphics.</span></li>
					
						<li><span class=""a-list-item""> Soft Synthetic Resin Handle Grips For Extra Comforts.</span></li>
					
						<li><span class=""a-list-item""> Caliper Brakes For Most Efficient Braking.Two-Finger Design, Steel Reinforced Plastic Coated Brake Levers. Friction-Free Casing For Braking With Ease.</span></li>
					
						<li><span class=""a-list-item""> All New, Attractive Sturdy Carrier, Steel Black</span></li>
					
						<li><span class=""a-list-item""> Specially Designed Resin Molded Anti-Skid Body Reflectorised Pedals. Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Batteries Required</td><td class=""value"">No</td></tr><tr><td class=""label"">Color</td><td class=""value"">Multi</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">STITCH 20T</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">6</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRY4AW,PresidencyCycles,,Hero Cycles Kid Zone Stitch 20T Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Kid Zone Stitch 20T Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Stitch 20T Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Stitch 20T Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/41WZXnX9R4L.jpg,,,,,,,,
Product,,Hero Cycles Kid Zone Trojan 20T Bicycle,Hero,5498,5498,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Oversized, Mig Welded Bmx Style Frame.</span></li>
					
						<li><span class=""a-list-item""> Ergonomically Designed Extended Stem Handle. Soft Synthetic Resin Handle Grips. Bar Ends For Joy Riding</span></li>
					
						<li><span class=""a-list-item""> Side Pull Calliper Brake System. Steel Reinforced Resin Moulded Brake Levers. Friction-Free Cables For Effective Braking</span></li>
					
						<li><span class=""a-list-item""> Attractively Printed Comfortable Rexine Top Saddle</span></li>
					
						<li><span class=""a-list-item""> Extra Strong Design. Attractive, Large Resin Moulded Wheels. Wide Adjustment For Wheel Height For Extra Stability While Riding By A Learning Kid. Kindly note: This product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Batteries Required</td><td class=""value"">No</td></tr><tr><td class=""label"">Color</td><td class=""value"">Multi</td></tr><tr class=""item-model-number""><td class=""label"">Item part number</td><td class=""value"">TROJAN 20T</td></tr><tr><td class=""label"">Manufacturer's Minimum Suggested Age (years)</td><td class=""value"">3</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRYQ8C,PresidencyCycles,,Hero Cycles Kid Zone Trojan 20T Bicycle,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Kid Zone Trojan 20T Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Trojan 20T Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Kid Zone Trojan 20T Bicycle. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/51iWw%2BNsREL.jpg,,,,,,,,
Product,,Hero Cycles Hero Next-26 18 Spd Mountain Bike,Hero,7299,7299,,"<ul class=""a-vertical a-spacing-none"">
					
					
						<li><span class=""a-list-item""> Stylish new mtb two piece designed as per international trend</span></li>
					
						<li><span class=""a-list-item""> Double bend type mtb handle/front- disc, rear- side pull v-brake</span></li>
					
						<li><span class=""a-list-item""> 18 speed index type shift system from shimano</span></li>
					
						<li><span class=""a-list-item""> Tyre: 26 inchx 1.95 inch, latest treads for better road grip and extra stability on bumpy road</span></li>
					
						<li><span class=""a-list-item""> Kindly note, this product will be shipped in a semi assembled/dismantled state</span></li>
					
				</ul><tr><td class=""label"">Bike-Type</td><td class=""value"">Freeride</td></tr><tr><td class=""label"">Brake-Type</td><td class=""value"">V-Brake</td></tr><tr><td class=""label"">Brand</td><td class=""value"">Hero</td></tr><tr><td class=""label"">Frame-Material</td><td class=""value"">steel</td></tr><tr><td class=""label"">Sport</td><td class=""value"">cycling</td></tr><tr><td class=""lAttr""> </td><td class=""lAttr""> </td></tr>",B00LHRNJJY,PresidencyCycles,"Sports, Fitness & Outdoors/Cycling/Bikes/Mountain Bikes",Hero Cycles Hero Next-26 18 Spd Mountain Bike,8-13 Working Days,100,N,-250,Get your hands on the Hero Cycles Hero Next-26 18 Spd Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Hero Next-26 18 Spd Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Get your hands on the Hero Cycles Hero Next-26 18 Spd Mountain Bike. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://ecx.images-amazon.com/images/I/517StWQSu6L.jpg,,,,,,,,
