Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8
Product,,Super G 8 315g,Ashaway,£140.00,£140.00,£140.00,"<div class=""article-content""><h2>Overview</h2>
<p>Organix 8 315g has the ability to create tremendous spin on the ball while driving it deep into the opponents court. The weight and balance of the frame suits the aggressive baseliner while remaining easy to maneuver at the net.</p>
<p> </p>
<h2>Specification</h2>
<ul>
<li class=""first"">Grip Size: 1-4</li>
<li>Head Size: 645cm² | 100in²</li>
<li>Cross Section: 23mm</li>
<li>Weight: 315g | 11.1oz</li>
<li>Length: 68.5cm | 27in</li>
<li>Balance: 32cm | 0.9in HL</li>
<li>String Pattern: 16x18 PCP</li>
<li class=""last"">String Tension: 25(±2)kg | 55(±5)lbs</li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><img src=""data/uploads/v1mp_os_sg5-9.jpg"" alt="""" width=""228"" height=""66""></a></p>
<p> </p>
<p><span>Find out more about </span><a href=""news/a/volkl-super-g-technology/"" target=""_blank"">Volkl Super G technology here</a></p></div>",194,,,Super G,Super G 8 315g,,N,,Buy Super G 8 315g Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 8 315g Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 8 315g Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/308.jpg?530360f3,http://goode-sport.co.uk//data/img/products/gallery/309.jpg?5303626b,http://goode-sport.co.uk//data/img/products/gallery/307.jpg?53035f7b,http://goode-sport.co.uk//data/img/products/gallery/679.png?543d0321
SKU,,[S]Size= GRIP 2,,,,,,194GRIP 2
SKU,,[S]Size= GRIP 3,,,,,,194GRIP 3
SKU,,[S]Size= GRIP 4,,,,,,194GRIP 4
Product,,Super G 8 300g,Ashaway,£140.00,£140.00,£140.00,"<div class=""article-content""><h2>Overview</h2>
<p>“Featuring the V-Sponse material Grommets and Pin, plus the addition of the improved Speed Grommets, the Organix 8 300g Super G provides an even larger sweet spot for more power than ever before. The extended Yellow Biofeel pin provides added comfort like never before. This pin makes the racquet all the more alluring to the Baseliner looking for big power without the cost of arm friendliness.”</p>
<h2>Specification</h2>
<ul>
<li class=""first"">Grip Size: 1-4</li>
<li>Head Size: <span>645cm² | 100in²</span></li>
<li>Cross Section: <span>23mm</span></li>
<li>Weight: <span>300g | 10.6oz</span></li>
<li>Length: <span>68.5cm | 27in</span></li>
<li>Balance: <span>32cm | 0.9in HL</span></li>
<li>String Pattern: <span>16x18 PCP</span></li>
<li class=""last"">String Tension: <span>25(±2)kg | 55(±5)lbs</span></li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><span><img src=""data/uploads/v1mp_os_sg5-9.jpg"" alt="""" width=""228"" height=""66""></span></a></p>
<p> </p>
<p> </p>
<p> <span>Find out more about </span><a href=""news/a/volkl-super-g-technology/"" target=""_blank"">Volkl Super G technology here</a></p></div>",195,,,Super G,Super G 8 300g,,N,,Buy Super G 8 300g Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 8 300g Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 8 300g Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/312.jpg?530367d6,http://goode-sport.co.uk//data/img/products/gallery/313.jpg?530368a0,http://goode-sport.co.uk//data/img/products/gallery/315.jpg?53036a92,http://goode-sport.co.uk//data/img/products/gallery/680.png?543d035c
SKU,,[S]Size= GRIP 1,,,,,,195GRIP 1
SKU,,[S]Size= GRIP 2,,,,,,195GRIP 2
SKU,,[S]Size= GRIP 3,,,,,,195GRIP 3
SKU,,[S]Size= GRIP 4,,,,,,195GRIP 4
Product,,Super G 4,Ashaway,£170.00,£170.00,£170.00,"<div class=""article-content""><h2>Overview</h2>
<p>Now with our Super G grommet system, the Volkl Organix 4 Super G is the ultimate racket for the All-Around player. This racket features the Red V-Sponse material Pin and grommets, which provides the utmost comfort to the player while still offering a balance of control and power that fans of the previous series have enjoyed.</p>
<p> </p>
<h2>Specification</h2>
<ul>
<li class=""first"">Grip Size: 1-4</li>
<li>Head Size: 680cm² | 105in²</li>
<li>Cross Section: 25mm</li>
<li>Weight: 275g | 9.7oz</li>
<li>Length: 70cm | 27.6in</li>
<li>Balance: 32.5cm | 1in HL</li>
<li>String Pattern: 16x19 PCP</li>
<li class=""last"">String Tension: 24(±3)kg | 53(±7)lbs</li>
<li class=""last"">Full Racket Cover</li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><span><img src=""data/uploads/sg4.jpg"" alt="""" width=""302"" height=""64""></span></a></p>
<p> </p>
<p><span>Find out more about </span><a href=""news/a/volkl-super-g-technology/"" target=""_blank"">Volkl Super G technology here</a></p>
<p> </p></div>",192,,,Volkl,Super G 4,,N,,Buy Super G 4 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 4 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 4 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/300.png?52fe20ba,http://goode-sport.co.uk//data/img/products/gallery/301.jpg?52fe2208,http://goode-sport.co.uk//data/img/products/gallery/302.jpg?52fe2336,http://goode-sport.co.uk//data/img/products/gallery/677.png?543d02cb
SKU,,[S]Size= Grip 1,,,,,,192Grip 1
SKU,,[S]Size= Grip 2,,,,,,192Grip 2
SKU,,[S]Size= Grip 3,,,,,,192Grip 3
SKU,,[S]Size= Grip 4,,,,,,192Grip 4
Product,,Super G 2,Ashaway,£180.00,£180.00,£180.00,"<div class=""article-content""><h1>NEW FOR 2015</h1>
<h2>Overview  </h2>
<p>A tremendous blend of power, control and feel with minimal effort and zero vibrations. The NEW Volkl Super G 2 with catapult effect, provides optimum stability and comfort while helping to generate power and precision. The Volkl Super G 2 will generate longer and more rewarding play. </p>
<p> </p>
<h2>Specification</h2>
<ul>
<li class=""first"">Grip Size: 1-4</li>
<li>Head Size: 740cm² | 115in²</li>
<li>Cross Section: 26.5-28mm</li>
<li>Weight: 310g | 10.9oz</li>
<li>Length: 70cm | 27.6in</li>
<li>Balance: 34.5cm | 0.2in HL</li>
<li>String Pattern: 16x19 PCP</li>
<li class=""last"">String Tension: 24(±3)kg | 53(±7)lbs</li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><img src=""data/uploads/sg4.jpg"" alt="""" width=""302"" height=""64""></a></p></div>",290,,,Super G,Super G 2,,N,,Buy Super G 2 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 2 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 2 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/822.jpg?54c10e55
Product,,Super G 6,Ashaway,£150.00,£150.00,£150.00,"<div class=""article-content""><h2>Overview</h2>
<p>The latest update to the Volkl Organix 6, the Super G provides plenty of power with very little effort now that it has the Improved SUPER Grommets. This racket features the Yellow V-Sponse pin technology, which offers a slightly softer extended length Bio Sensor pin in the handle system. This creates added comfort to the racket. A great racket for the intermediate player looking for power that’s easy to control.</p>
<p> </p>
<h2>Specification</h2>
<ul>
<li class=""first"">Grip Size: 0 - 5</li>
<li>Head Size: 645cm² | 100in²</li>
<li>Cross Section: 23mm</li>
<li>Weight: 275g | 9.7oz</li>
<li>Length: 68.5cm | 27in</li>
<li>Balance: 33cm | 0.5 in HL</li>
<li>String Pattern: 16x18 PCP</li>
<li class=""last"">String Tension: 25(±2)kg | 55(±5)lbs</li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><img src=""data/uploads/v1mp_os_sg5-9.jpg"" alt="""" width=""228"" height=""66""></a></p>
<p> </p>
<p> </p>
<p><span>Find out more about </span><a href=""news/a/volkl-super-g-technology/"" target=""_blank"">Volkl Super G technology here</a></p></div>",193,,,Super G,Super G 6,,N,,Buy Super G 6 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 6 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 6 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/305.jpg?52fe29bb,http://goode-sport.co.uk//data/img/products/gallery/304.jpg?52fe28ad,http://goode-sport.co.uk//data/img/products/gallery/678.png?543d02f5
SKU,,[S]Size= Grip 1,,,,,,193Grip 1
SKU,,[S]Size= Grip 2,,,,,,193Grip 2
SKU,,[S]Size= Grip 3,,,,,,193Grip 3
SKU,,[S]Size= Grip 4,,,,,,193Grip 4
Product,,Super G V1 Mid Plus,Ashaway,£170.00,£170.00,£170.00,"<div class=""article-content""><h1>NEW FOR 2015</h1>
<h2>Overview </h2>
<p>Encapsulating the legendary feel of the V1, famous for its arm-friendly response, the NEW Volkl Super G V1 rackets offer incredible comfort. The feel at contact is pure Volkl. The power is both effortless and intoxicating. Featuring the Bio Sensor Handle system, this is sure to be the most comfortable V1 yet! </p>
<p> </p>
<h2>Specification</h2>
<ul>
<li class=""first"">Grip Size: 1-4</li>
<li>Head Size: 660cm² | 102in²</li>
<li>Cross Section: 25-22-28mm</li>
<li>Weight: 285g | 10.1oz</li>
<li>Length: 68.5cm | 27in</li>
<li>Balance: 32.5cm | 0.7in HL</li>
<li>String Pattern: 16x19 PCP</li>
<li class=""last"">String Tension: 25(±2)kg | 55(±5)lbs</li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><img src=""data/uploads/v1mp_os_sg5-9.jpg"" alt="""" width=""228"" height=""66""></a></p></div>",288,,,Super G,Super G V1 Mid Plus,,N,,Buy Super G V1 Mid Plus Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G V1 Mid Plus Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G V1 Mid Plus Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/827.jpg?54c11949,http://goode-sport.co.uk//data/img/products/gallery/828.jpg?54c11949,http://goode-sport.co.uk//data/img/products/gallery/830.jpg?54c119ef
Product,,Super G 7 295g,Ashaway,£150.00,£150.00,£150.00,"<div class=""article-content""><h1>NEW FOR 2015 </h1>
<h2>Overview </h2>
<p>The NEW state of the art Volkl Super G 7 295g is designed for the progressing tournament player seeking cutting edge Organix technology. With a 24mm beam, 104 sq.inch head and 16x19 string pattern, effortless power and spin are generated with every shot. Optimal response is created with the patented Bio Sensor Grip and Organix cellulose base material. Take a bike out of the competition with the most technologically advanced and only German engineered racket in its class! </p>
<h2>Specification</h2>
<ul>
<li class=""first"">Grip Size: 1-4</li>
<li>Head Size: 670cm² | 104in²</li>
<li>Cross Section: 24mm</li>
<li>Weight: 294.8g | 10.4oz</li>
<li>Length: 68.5cm | 27in</li>
<li>Balance: 32.5cm | 0.7in HL</li>
<li>String Pattern: 16x19 PCP</li>
<li class=""last"">String Tension: 24(±3)kg | 55(±5)lbs</li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><img src=""data/uploads/v1mp_os_sg5-9.jpg"" alt="""" width=""228"" height=""66""></a></p></div>",292,,,Super G,Super G 7 295g,,N,,Buy Super G 7 295g Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 7 295g Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 7 295g Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/824.jpg?54c115c5,http://goode-sport.co.uk//data/img/products/gallery/825.jpg?54c115c5,http://goode-sport.co.uk//data/img/products/gallery/826.jpg?54c115c5
Product,,Super G 5,Ashaway,£150.00,£150.00,£150.00,"<div class=""article-content""><h1 class=""p1"">NEW FOR 2015</h1>
<h2 class=""p1"">Overview</h2>
<p class=""p1"">Updated with the latest Super G technology, The Super G 5 is the perfect racket for the hard hitting junior as well as for players searching for a lightweight frame with immense power. The enhanced dampening offered by the Yellow-Bio sensor pin, and the increase in power caused by the Super Grommets offer a powerful, yet comfortable lightweight frame.</p>
<p class=""p1""> </p>
<h2 class=""p1""> Specifications</h2>
<ul>
<li class=""first""><span>Grip Size: 1-4</span></li>
<li><span>Head Size: <span>645cm² | 100in²</span></span></li>
<li><span>Cross Section: <span>23mm</span></span></li>
<li><span>Weight: <span>255g</span></span></li>
<li><span>Length: <span>68.5cm</span></span></li>
<li><span>Balance: <span>33cm</span> Head Light</span></li>
<li><span>String Pattern: 16x18</span></li>
<li><span>String Tension: <span>24(±2)kg | 53(±5)lbs</span></span></li>
<li class=""last""><span>Full Racket Cover</span></li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><span><img src=""data/uploads/v1mp_os_sg5-9.jpg"" alt="""" width=""228"" height=""66""></span></a></p>
<p> </p></div>",272,,,Super G,Super G 5,,N,,Buy Super G 5 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 5 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G 5 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/686.png?5447950d,http://goode-sport.co.uk//data/img/products/gallery/687.jpg?5447950d,http://goode-sport.co.uk//data/img/products/gallery/688.jpg?5447950d,http://goode-sport.co.uk//data/img/products/gallery/823.jpg?54c11187
Product,,Ashaway Plastic Keyring,Ashaway,£3.00,£3.00,£3.00,"<div class=""article-content""><ul>
<li>Small Plastic Ashaway Keyring available in a variety colours</li>
<li>Great for Competion Prizes</li>
</ul></div>",215,,,Accessories,Ashaway Plastic Keyring,,N,,Buy Ashaway Plastic Keyring Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Ashaway Plastic Keyring Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Ashaway Plastic Keyring Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/408.jpg?538ddc46,http://goode-sport.co.uk//data/img/products/gallery/409.jpg?538ddc8f,http://goode-sport.co.uk//data/img/products/gallery/410.jpg?538ddd0b,http://goode-sport.co.uk//data/img/products/gallery/411.jpg?538ddd3c,http://goode-sport.co.uk//data/img/products/gallery/412.jpg?538ddd73,http://goode-sport.co.uk//data/img/products/gallery/413.jpg?538dddf1,http://goode-sport.co.uk//data/img/products/gallery/415.jpg?538ddf7b,http://goode-sport.co.uk//data/img/products/gallery/416.jpg?538ddf7b,http://goode-sport.co.uk//data/img/products/gallery/417.jpg?538ddfba,http://goode-sport.co.uk//data/img/products/gallery/418.jpg?538de002
SKU,,[S]Size= BLUE,,,,,,215BLUE
SKU,,[S]Size= BROWN,,,,,,215BROWN
SKU,,[S]Size= GOLD,,,,,,215GOLD
SKU,,[S]Size= GREEN,,,,,,215GREEN
SKU,,[S]Size= GREY,,,,,,215GREY
SKU,,[S]Size= LIME,,,,,,215LIME
SKU,,[S]Size= ORANGE,,,,,,215ORANGE
SKU,,[S]Size= RED,,,,,,215RED
SKU,,[S]Size= WHITE,,,,,,215WHITE
SKU,,[S]Size= YELLOW,,,,,,215YELLOW
Product,,Super G V1 Over Size,Ashaway,£170.00,£170.00,£170.00,"<div class=""article-content""><h1>NEW FOR 2015 </h1>
<h2>Overview </h2>
<p>The NEW Super G V1 Over Size offers tremendous comfort with a slightly larger face than the Midplus. It delivers a bigger punch and larger sweet spot. As the ideal doubles racket, it is balanced to be manoeuvrable and forgiving while the Bio Sensor Handle System is sure to protect your arm from any miss-hits. </p>
<p> </p>
<h2>Specification</h2>
<ul>
<li class=""first"">Grip Size: 1-4</li>
<li>Head Size: 710cm² | 110in²</li>
<li>Cross Section: 26-23-29mm</li>
<li>Weight: 285g | 10.1oz</li>
<li>Length: 70cm | 27.6in</li>
<li>Balance: 32.5cm | 1.0in HL</li>
<li>String Pattern: 16x19 PCP</li>
<li class=""last"">String Tension: 25(±2)kg | 55(±5)lbs</li>
</ul>
<p> </p>
<p><a href=""technology/"" target=""_blank""><img src=""data/uploads/v1mp_os_sg5-9.jpg"" alt="""" width=""228"" height=""66""></a></p></div>",291,,,Super G,Super G V1 Over Size,,N,,Buy Super G V1 Over Size Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G V1 Over Size Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Super G V1 Over Size Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,http://goode-sport.co.uk//data/img/products/gallery/831.jpg?54c11d2a,http://goode-sport.co.uk//data/img/products/gallery/832.jpg?54c11d2a,http://goode-sport.co.uk//data/img/products/gallery/833.jpg?54c11d2a
